timestamp,measured_x,measured_y,measured_z,reference_x,reference_y,reference_z,traps_x,traps_y,traps_z,theta
14.741699,1.062,26.812,138.828,0,26.7859771,138.7933529,0,25.4655982,138.4887496,0.5748341
14.141724,1.03,26.807,138.989,0,26.7552466,138.8039,0,25.4362461,138.4990862,0.575442
37.24585,0.86,26.701,138.786,0,26.7244913,138.8144193,0,25.4068713,138.5093955,0.57605
14.44165,1.1,26.759,138.904,0,26.7244913,138.8144193,0,25.4068713,138.5093955,0.57605
14.641724,1.181,26.715,138.846,0,26.6937113,138.8249107,0,25.3774739,138.5196774,0.576658
14.241699,1.073,26.744,138.939,0,26.6937113,138.8249107,0,25.3774739,138.5196774,0.576658
14.341675,1.072,26.7,138.929,0,26.6629066,138.8353743,0,25.3480538,138.5299319,0.577266
37.045898,1.073,26.51,138.791,0,26.5394419,138.8769493,0,25.2301478,138.5706756,0.5796987
36.345825,1.122,26.444,139.019,0,26.4155846,138.9180764,0,25.1118815,138.6109795,0.5821322
36.24585,1.267,26.342,139.012,0,26.3224349,138.9486269,0,25.0229464,138.6409178,0.5839578
35.845825,1.181,26.372,139.056,0,26.3224349,138.9486269,0,25.0229464,138.6409178,0.5839578
35.645874,1.224,26.309,139.064,0,26.2913363,138.9587542,0,24.9932566,138.6508419,0.5845665
35.74585,1.211,26.329,139.047,0,26.2913363,138.9587542,0,24.9932566,138.6508419,0.5845665
35.945801,1.146,26.215,139.055,0,26.1978944,138.9889668,0,24.9040533,138.6804483,0.5863927
35.545898,1.035,26.136,139.05,0,26.1354785,139.0089674,0,24.8444731,138.7000472,0.5876104
12.841675,0.749,26.106,139.069,0,26.1042343,139.0189253,0,24.8146496,138.709805,0.5882193
36.045898,1.278,26.12,139.089,0,26.1042343,139.0189253,0,24.8146496,138.709805,0.5882193
35.445801,1.026,26.011,139.071,0,26.0103565,139.048629,0,24.7250462,138.7389115,0.5900464
12.741699,0.847,25.91,139.11,0,25.9162618,139.0780774,0,24.6352436,138.7677671,0.5918739
34.645874,1.122,25.984,139.331,0,25.9162618,139.0780774,0,24.6352436,138.7677671,0.5918739
34.945801,0.709,25.994,139.28,0,25.9162618,139.0780774,0,24.6352436,138.7677671,0.5918739
12.641724,0.853,25.83,139.125,0,25.8219509,139.1072699,0,24.5452426,138.7963714,0.5937019
12.541748,0.999,25.834,139.148,0,25.8219509,139.1072699,0,24.5452426,138.7963714,0.5937019
35.24585,0.841,25.841,139.194,0,25.8219509,139.1072699,0,24.5452426,138.7963714,0.5937019
34.845825,1.09,25.9,139.306,0,25.8219509,139.1072699,0,24.5452426,138.7963714,0.5937019
34.74585,1.015,25.902,139.35,0,25.8219509,139.1072699,0,24.5452426,138.7963714,0.5937019
12.44165,0.989,25.765,139.162,0,25.7589572,139.1265891,0,24.4851319,138.815301,0.5949208
35.345825,0.913,25.673,139.08,0,25.6958679,139.1457941,0,24.4249334,138.8341183,0.5961399
12.341675,1.036,25.652,139.219,0,25.6326832,139.1648848,0,24.3646474,138.8528234,0.5973591
35.145874,0.765,25.655,139.26,0,25.6326832,139.1648848,0,24.3646474,138.8528234,0.5973591
34.545898,1.168,25.663,139.292,0,25.6326832,139.1648848,0,24.3646474,138.8528234,0.5973591
35.045898,1.068,25.612,139.235,0,25.6010552,139.1743872,0,24.3344716,138.8621338,0.5979689
12.241699,1.127,25.632,139.271,0,25.6010552,139.1743872,0,24.3344716,138.8621338,0.5979689
12.141724,0.998,25.511,139.258,0,25.5060287,139.2027225,0,24.2438133,138.8898958,0.5997983
34.24585,1.099,25.52,139.264,0,25.5060287,139.2027225,0,24.2438133,138.8898958,0.5997983
12.041748,1.116,25.538,139.274,0,25.5060287,139.2027225,0,24.2438133,138.8898958,0.5997983
11.841675,0.837,25.439,139.258,0,25.4425592,139.2214691,0,24.1832656,138.9082629,0.6010181
34.445801,1.41,25.467,139.254,0,25.4425592,139.2214691,0,24.1832656,138.9082629,0.6010181
34.345825,1.255,25.4,139.255,0,25.3789952,139.2401007,0,24.1226311,138.9265169,0.6022382
11.741699,0.821,25.347,139.232,0,25.3471778,139.2493733,0,24.0922814,138.9356015,0.6028483
11.641724,0.886,25.236,139.257,0,25.2515845,139.2770181,0,24.0011024,138.9626853,0.6046789
34.145874,1.095,25.247,139.271,0,25.2515845,139.2770181,0,24.0011024,138.9626853,0.6046789
11.94165,0.973,25.227,139.269,0,25.219673,139.2861753,0,23.9706662,138.9716565,0.6052892
33.345825,0.602,25.198,139.428,0,25.1557799,139.304403,0,23.9097293,138.9895137,0.6065099
33.845825,0.895,25.076,139.315,0,25.0917932,139.3225149,0,23.8487063,139.0072572,0.6077308
11.541748,0.94,25.082,139.278,0,25.0917932,139.3225149,0,23.8487063,139.0072572,0.6077308
11.44165,0.94,25.059,139.291,0,25.0597648,139.3315274,0,23.8181627,139.0160862,0.6083414
11.341675,0.908,25.003,139.291,0,25.0277131,139.3405108,0,23.7875976,139.0248867,0.608952
11.241699,0.867,25.006,139.262,0,25.0277131,139.3405108,0,23.7875976,139.0248867,0.608952
33.74585,0.9,25.025,139.339,0,25.0277131,139.3405108,0,23.7875976,139.0248867,0.608952
11.041748,0.925,24.962,139.268,0,24.9956382,139.3494653,0,23.7570111,139.0336587,0.6095626
34.045898,1.08,24.948,139.323,0,24.9635399,139.3583907,0,23.7264033,139.0424022,0.6101733
33.545898,0.912,24.827,139.268,0,24.867106,139.3849924,0,23.6344516,139.0684611,0.6120056
10.841675,0.907,24.83,139.302,0,24.867106,139.3849924,0,23.6344516,139.0684611,0.6120056
10.94165,0.983,24.792,139.274,0,24.8349151,139.3938014,0,23.6037585,139.0770902,0.6126165
11.141724,1.001,24.793,139.297,0,24.8349151,139.3938014,0,23.6037585,139.0770902,0.6126165
33.445801,0.989,24.813,139.266,0,24.8349151,139.3938014,0,23.6037585,139.0770902,0.6126165
10.741699,0.883,24.766,139.317,0,24.802701,139.4025812,0,23.5730441,139.0856906,0.6132274
33.645874,0.961,24.742,139.348,0,24.7704638,139.4113319,0,23.5423085,139.0942624,0.6138384
10.641724,0.864,24.763,139.335,0,24.7704638,139.4113319,0,23.5423085,139.0942624,0.6138384
10.341675,0.957,24.629,139.406,0,24.6412847,139.4460424,0,23.4191541,139.1282625,0.6162827
10.541748,0.949,24.574,139.338,0,24.6089324,139.4546469,0,23.3883126,139.1366906,0.6168939
10.44165,1.048,24.561,139.396,0,24.5765573,139.4632221,0,23.3574501,139.14509,0.6175052
10.241699,1.086,24.529,139.45,0,24.5441592,139.4717681,0,23.3265665,139.1534606,0.6181165
32.545898,1.237,24.496,139.486,0,24.5117383,139.4802846,0,23.2956618,139.1618023,0.6187279
32.645874,1.354,24.474,139.52,0,24.4792945,139.4887718,0,23.2647362,139.1701153,0.6193393
9.841675,0.962,24.439,139.442,0,24.4468279,139.4972297,0,23.2337895,139.1783993,0.6199507
10.141724,0.809,24.409,139.462,0,24.4143385,139.5056581,0,23.2028219,139.1866545,0.6205622
9.741699,1.123,24.32,139.458,0,24.3492914,139.5224268,0,23.1408238,139.2030781,0.6217854
9.94165,0.805,24.322,139.452,0,24.3492914,139.5224268,0,23.1408238,139.2030781,0.6217854
32.445801,1.389,24.337,139.455,0,24.3492914,139.5224268,0,23.1408238,139.2030781,0.6217854
32.345825,1.183,24.276,139.435,0,24.3167338,139.5307669,0,23.1097934,139.2112465,0.622397
10.041748,0.807,24.27,139.465,0,24.2841535,139.5390776,0,23.0787421,139.2193859,0.6230087
31.845825,1.161,24.163,139.414,0,24.1862768,139.5638326,0,22.9854633,139.2436303,0.6248441
31.945801,1.224,24.104,139.414,0,24.1536061,139.5720252,0,22.9543288,139.2516537,0.625456
32.145874,1.157,24.084,139.418,0,24.1209128,139.5801882,0,22.9231736,139.259648,0.6260679
9.241699,0.941,24.131,139.624,0,24.1209128,139.5801882,0,22.9231736,139.259648,0.6260679
9.341675,1.244,24.083,139.67,0,24.0554587,139.5964255,0,22.8608009,139.2755494,0.6272919
32.045898,1.211,23.986,139.441,0,24.0226979,139.6044997,0,22.8295835,139.2834565,0.627904
32.24585,1.252,23.99,139.455,0,24.0226979,139.6044997,0,22.8295835,139.2834565,0.627904
9.541748,1.157,23.98,139.595,0,23.9899148,139.6125442,0,22.7983455,139.2913344,0.6285161
31.645874,1.032,23.876,139.42,0,23.9242812,139.6285443,0,22.7358076,139.3070027,0.6297405
9.141724,1.009,23.916,139.612,0,23.9242812,139.6285443,0,22.7358076,139.3070027,0.6297405
9.641724,1.058,23.865,139.508,0,23.8914309,139.6364998,0,22.7045077,139.3147931,0.6303528
31.74585,1.134,23.825,139.447,0,23.8585583,139.6444255,0,22.6731873,139.3225543,0.6309651
9.041748,0.784,23.827,139.649,0,23.8256634,139.6523215,0,22.6418464,139.3302863,0.6315775
8.841675,0.94,23.783,139.673,0,23.7927462,139.6601878,0,22.610485,139.337989,0.6321899
9.44165,1.117,23.802,139.657,0,23.7927462,139.6601878,0,22.610485,139.337989,0.6321899
8.94165,1.085,23.749,139.662,0,23.7598068,139.6680243,0,22.5791031,139.3456624,0.6328023
30.845825,0.89,23.679,139.474,0,23.7268452,139.6758309,0,22.5477007,139.3533065,0.6334148
31.445801,0.839,23.685,139.475,0,23.7268452,139.6758309,0,22.5477007,139.3533065,0.6334148
8.641724,0.883,23.72,139.64,0,23.7268452,139.6758309,0,22.5477007,139.3533065,0.6334148
31.545898,1.059,23.621,139.445,0,23.6938614,139.6836078,0,22.5162779,139.3609214,0.6340274
31.345825,0.799,23.648,139.439,0,23.6938614,139.6836078,0,22.5162779,139.3609214,0.6340274
31.24585,0.796,23.524,139.458,0,23.5947773,139.7067592,0,22.4218872,139.3835898,0.6358653
8.741699,1.037,23.598,139.69,0,23.5947773,139.7067592,0,22.4218872,139.3835898,0.6358653
8.44165,0.997,23.47,139.686,0,23.4954945,139.7296415,0,22.3273135,139.4059938,0.6377037
31.045898,0.721,23.408,139.478,0,23.4623563,139.7372091,0,22.2957484,139.413403,0.6383166
31.145874,1.012,23.415,139.463,0,23.4623563,139.7372091,0,22.2957484,139.413403,0.6383166
30.945801,0.971,23.382,139.483,0,23.4291961,139.7447467,0,22.2641631,139.4207827,0.6389296
30.345825,0.831,23.35,139.567,0,23.3960139,139.7522543,0,22.2325575,139.4281329,0.6395426
30.545898,0.971,23.337,139.574,0,23.3628099,139.7597319,0,22.2009318,139.4354536,0.6401556
8.541748,0.944,23.358,139.707,0,23.3628099,139.7597319,0,22.2009318,139.4354536,0.6401556
7.541748,1.05,23.312,139.667,0,23.329584,139.7671795,0,22.1692859,139.4427449,0.6407687
30.74585,0.895,23.25,139.509,0,23.2963363,139.774597,0,22.1376199,139.4500065,0.6413818
8.341675,0.962,23.288,139.719,0,23.2963363,139.774597,0,22.1376199,139.4500065,0.6413818
7.44165,1.033,23.237,139.671,0,23.2630668,139.7819845,0,22.1059338,139.4572387,0.641995
30.645874,1.117,23.158,139.58,0,23.1964624,139.7966691,0,22.0425014,139.4716142,0.6432215
8.241699,0.886,23.198,139.79,0,23.1964624,139.7966691,0,22.0425014,139.4716142,0.6432215
30.445801,0.971,23.105,139.576,0,23.1631277,139.8039663,0,22.0107551,139.4787576,0.6438348
7.841675,0.842,23.034,139.758,0,23.0629933,139.8256769,0,21.9153963,139.50001,0.645675
7.641724,0.909,23.041,139.722,0,23.0629933,139.8256769,0,21.9153963,139.50001,0.645675
30.24585,0.763,22.967,139.549,0,23.0295719,139.8328534,0,21.8835702,139.5070347,0.6462886
30.145874,0.814,22.956,139.598,0,22.9961289,139.8399997,0,21.8517241,139.5140298,0.6469021
29.945801,0.741,22.93,139.658,0,22.9626644,139.8471157,0,21.8198582,139.5209952,0.6475157
7.94165,0.766,22.945,139.808,0,22.9626644,139.8471157,0,21.8198582,139.5209952,0.6475157
7.241699,0.953,22.946,139.778,0,22.9626644,139.8471157,0,21.8198582,139.5209952,0.6475157
30.045898,0.753,22.867,139.608,0,22.9291784,139.8542016,0,21.7879724,139.5279309,0.6481294
29.74585,0.561,22.845,139.665,0,22.8956709,139.8612571,0,21.7560668,139.5348368,0.6487431
7.741699,0.958,22.88,139.778,0,22.8956709,139.8612571,0,21.7560668,139.5348368,0.6487431
7.341675,0.985,22.831,139.774,0,22.8621419,139.8682824,0,21.7241414,139.5417129,0.6493568
7.041748,0.83,22.823,139.823,0,22.8285914,139.8752774,0,21.6921962,139.5485592,0.6499706
29.645874,0.488,22.688,139.666,0,22.7278119,139.8960803,0,21.5962423,139.5689194,0.6518123
28.945801,0.369,22.632,139.617,0,22.694176,139.9029539,0,21.5642183,139.5756465,0.6524263
29.545898,0.474,22.637,139.636,0,22.694176,139.9029539,0,21.5642183,139.5756465,0.6524263
29.845825,0.617,22.649,139.669,0,22.694176,139.9029539,0,21.5642183,139.5756465,0.6524263
29.145874,0.542,22.516,139.604,0,22.5931408,139.9233922,0,21.4680284,139.5956483,0.6542685
29.045898,0.438,22.52,139.586,0,22.5931408,139.9233922,0,21.4680284,139.5956483,0.6542685
29.445801,0.657,22.511,139.658,0,22.55942,139.9301442,0,21.4359259,139.6022557,0.6548827
7.141724,1.002,22.513,139.912,0,22.525678,139.9368656,0,21.4038039,139.6088332,0.6554969
28.74585,0.486,22.427,139.654,0,22.4919148,139.9435566,0,21.3716624,139.6153808,0.6561112
29.24585,0.488,22.443,139.661,0,22.4919148,139.9435566,0,21.3716624,139.6153808,0.6561112
29.345825,0.692,22.304,139.713,0,22.3566514,139.9700155,0,21.2429016,139.641271,0.6585687
28.845825,0.528,22.272,139.665,0,22.322783,139.9765538,0,21.2106629,139.6476685,0.6591833
28.645874,0.599,22.196,139.641,0,22.2549832,139.9895388,0,21.1461274,139.6603733,0.6604124
6.94165,0.844,22.104,139.833,0,22.153127,140.0087865,0,21.0491793,139.6792046,0.6622565
6.041748,1.004,22.171,140.1,0,22.153127,140.0087865,0,21.0491793,139.6792046,0.6622565
5.94165,1.114,22.01,140.113,0,21.9829506,140.0402526,0,20.8872148,139.7099871,0.6653309
5.841675,1.114,21.95,140.076,0,21.9488532,140.0464536,0,20.8547645,139.716053,0.665946
5.641724,0.977,21.914,140.056,0,21.9147351,140.0526238,0,20.8222951,139.7220886,0.666561
28.445801,0.734,21.802,139.655,0,21.8805965,140.0587633,0,20.7898067,139.7280939,0.6671762
5.541748,0.89,21.862,140.029,0,21.8805965,140.0587633,0,20.7898067,139.7280939,0.6671762
5.741699,0.877,21.8,140.072,0,21.8122574,140.0709499,0,20.7247728,139.7400138,0.6684065
28.045898,0.659,21.747,139.871,0,21.7780571,140.0769969,0,20.6922274,139.7459282,0.6690218
28.545898,0.617,21.68,139.67,0,21.7438363,140.0830131,0,20.659663,139.7518124,0.6696371
28.145874,0.818,21.713,139.821,0,21.7438363,140.0830131,0,20.659663,139.7518124,0.6696371
6.141724,0.877,21.738,140.058,0,21.7438363,140.0830131,0,20.659663,139.7518124,0.6696371
27.74585,0.659,21.636,139.764,0,21.7095951,140.0889984,0,20.6270797,139.7576662,0.6702525
27.945801,0.597,21.651,139.819,0,21.7095951,140.0889984,0,20.6270797,139.7576662,0.6702525
27.24585,0.89,21.658,139.717,0,21.7095951,140.0889984,0,20.6270797,139.7576662,0.6702525
28.345825,0.777,21.61,139.71,0,21.6753334,140.0949528,0,20.5944776,139.7634896,0.6708679
28.24585,0.888,21.637,139.794,0,21.6753334,140.0949528,0,20.5944776,139.7634896,0.6708679
27.345825,0.887,21.57,139.71,0,21.6410513,140.1008763,0,20.5618565,139.7692826,0.6714833
27.445801,0.829,21.524,139.693,0,21.6067489,140.1067689,0,20.5292166,139.7750453,0.6720988
5.44165,0.895,21.59,140.077,0,21.6067489,140.1067689,0,20.5292166,139.7750453,0.6720988
5.341675,0.818,21.537,140.033,0,21.538083,140.1184614,0,20.4638804,139.7864793,0.67333
27.545898,0.871,21.433,139.741,0,21.5037197,140.1242611,0,20.4311842,139.7921506,0.6739456
5.141724,0.696,21.412,140.019,0,21.4349322,140.1357677,0,20.3657355,139.803402,0.675177
5.241699,0.735,21.399,140.075,0,21.4005082,140.1414745,0,20.3329832,139.8089819,0.6757928
27.645874,0.755,21.287,139.744,0,21.366064,140.1471503,0,20.3002122,139.8145313,0.6764086
27.145874,0.84,21.304,139.805,0,21.366064,140.1471503,0,20.3002122,139.8145313,0.6764086
27.845825,0.763,21.268,139.806,0,21.3315997,140.152795,0,20.2674225,139.8200502,0.6770245
5.041748,0.733,21.305,139.998,0,21.3315997,140.152795,0,20.2674225,139.8200502,0.6770245
4.741699,0.702,21.251,139.977,0,21.2971153,140.1584086,0,20.2346143,139.8255386,0.6776404
4.94165,0.626,21.276,140.008,0,21.2971153,140.1584086,0,20.2346143,139.8255386,0.6776404
27.045898,0.783,21.204,139.84,0,21.2626108,140.1639912,0,20.2017875,139.8309964,0.6782564
26.945801,0.693,21.217,139.87,0,21.2626108,140.1639912,0,20.2017875,139.8309964,0.6782564
4.641724,0.827,21.213,140.008,0,21.2280863,140.1695427,0,20.1689421,139.8364236,0.6788724
4.341675,0.753,21.117,140.064,0,21.1243929,140.1860105,0,20.070295,139.8525217,0.6807207
4.841675,0.716,21.058,140.008,0,21.0897885,140.1914374,0,20.0373758,139.8578265,0.6813369
4.541748,0.731,21.071,140.028,0,21.0897885,140.1914374,0,20.0373758,139.8578265,0.6813369
4.241699,0.75,20.893,140.069,0,20.9164692,140.2181044,0,19.8725037,139.8838904,0.6844187
4.44165,0.765,20.896,140.136,0,20.9164692,140.2181044,0,19.8725037,139.8838904,0.6844187
3.94165,0.715,20.677,140.055,0,20.7078352,140.2490735,0,19.6740545,139.9141529,0.6881183
3.741699,0.766,20.68,140.058,0,20.7078352,140.2490735,0,19.6740545,139.9141529,0.6881183
4.041748,0.752,20.686,140.084,0,20.7078352,140.2490735,0,19.6740545,139.9141529,0.6881183
4.141724,0.612,20.631,140.099,0,20.6381338,140.259146,0,19.6077595,139.923994,0.6893518
3.841675,0.651,20.59,140.073,0,20.6032539,140.2641352,0,19.5745849,139.9288683,0.6899687
3.641724,0.702,20.459,140.092,0,20.4984976,140.2789144,0,19.4749531,139.943306,0.6918195
3.541748,0.7,20.358,140.077,0,20.393567,140.2934108,0,19.3751597,139.9574655,0.6936708
25.945801,0.82,20.301,139.909,0,20.3585515,140.29818,0,19.3418595,139.9621234,0.694288
3.44165,0.642,20.335,140.082,0,20.3585515,140.29818,0,19.3418595,139.9621234,0.694288
26.045898,0.892,20.253,139.914,0,20.288463,140.307624,0,19.2752055,139.9713464,0.6955225
25.845825,0.757,20.152,139.946,0,20.2182978,140.3169419,0,19.2084804,139.9804455,0.6967572
3.241699,0.593,20.16,140.114,0,20.1831865,140.3215535,0,19.1750913,139.9849485,0.6973746
3.341675,0.728,20.129,140.066,0,20.1480561,140.3261336,0,19.1416844,139.9894204,0.6979921
25.74585,0.826,20.06,139.976,0,20.1129067,140.3306821,0,19.1082599,139.9938613,0.6986096
2.94165,0.806,20.079,140.144,0,20.1129067,140.3306821,0,19.1082599,139.9938613,0.6986096
3.141724,0.812,20.089,140.126,0,20.1129067,140.3306821,0,19.1082599,139.9938613,0.6986096
3.041748,0.789,20.035,140.125,0,20.0777382,140.335199,0,19.0748177,139.9982711,0.6992272
2.741699,0.621,20.065,140.147,0,20.0777382,140.335199,0,19.0748177,139.9982711,0.6992272
25.645874,0.823,19.976,139.954,0,20.0425508,140.3396843,0,19.0413579,140.0026499,0.6998448
25.045898,0.9,20.004,140.02,0,20.0425508,140.3396843,0,19.0413579,140.0026499,0.6998448
25.445801,0.791,19.947,139.977,0,20.0073444,140.344138,0,19.0078805,140.0069976,0.7004624
25.545898,0.838,19.971,139.989,0,20.0073444,140.344138,0,19.0078805,140.0069976,0.7004624
2.541748,0.685,19.988,140.23,0,20.0073444,140.344138,0,19.0078805,140.0069976,0.7004624
24.945801,0.78,19.912,140.004,0,19.9721191,140.3485601,0,18.9743855,140.0113141,0.7010801
2.841675,0.812,19.903,140.162,0,19.9368749,140.3529506,0,18.940873,140.0155995,0.7016978
25.345825,0.778,19.849,140.003,0,19.9016119,140.3573093,0,18.907343,140.0198538,0.7023156
25.24585,0.804,19.866,139.999,0,19.9016119,140.3573093,0,18.907343,140.0198538,0.7023156
2.341675,0.856,19.783,140.262,0,19.7957099,140.3701956,0,18.8066482,140.0324298,0.7041693
24.445801,0.729,19.714,140.024,0,19.7603717,140.3744276,0,18.7730484,140.0365594,0.7047873
24.545898,0.833,19.67,140.013,0,19.7250148,140.3786279,0,18.7394312,140.0406578,0.7054053
24.845825,0.759,19.68,140,0,19.7250148,140.3786279,0,18.7394312,140.0406578,0.7054053
2.44165,0.666,19.703,140.263,0,19.7250148,140.3786279,0,18.7394312,140.0406578,0.7054053
24.345825,0.639,19.638,139.998,0,19.6896393,140.3827965,0,18.7057968,140.044725,0.7060233
25.145874,0.735,19.646,140.031,0,19.6896393,140.3827965,0,18.7057968,140.044725,0.7060233
24.74585,0.801,19.619,140.011,0,19.6542451,140.3869333,0,18.672145,140.0487609,0.7066415
24.645874,0.838,19.626,140.04,0,19.6542451,140.3869333,0,18.672145,140.0487609,0.7066415
2.141724,1.201,19.619,140.29,0,19.6188323,140.3910383,0,18.6384759,140.0527656,0.7072596
24.145874,0.634,19.51,140.04,0,19.547951,140.399153,0,18.571086,140.0606813,0.7084961
2.241699,1.016,19.401,140.325,0,19.4059666,140.4150006,0,18.4360999,140.076137,0.7109695
24.24585,0.635,19.319,140.02,0,19.3704245,140.4188829,0,18.4023106,140.0799226,0.711588
1.94165,1.088,19.337,140.406,0,19.334864,140.4227333,0,18.3685043,140.0836768,0.7122066
24.045898,0.8,19.082,140.083,0,19.1211174,140.4451657,0,18.1653094,140.1055432,0.7159187
2.041748,1.073,19.116,140.376,0,19.1211174,140.4451657,0,18.1653094,140.1055432,0.7159187
1.841675,0.735,19.045,140.378,0,19.0497232,140.4523875,0,18.0974425,140.1125806,0.7171565
1.641724,0.697,19,140.291,0,19.013999,140.4559505,0,18.0634839,140.1160521,0.7177754
1.44165,0.651,18.948,140.286,0,18.9782567,140.4594814,0,18.0295085,140.1194921,0.7183944
23.74585,0.827,18.86,140.135,0,18.9067182,140.4664473,0,17.9615074,140.1262776,0.7196325
23.645874,0.744,18.863,140.174,0,18.9067182,140.4664473,0,17.9615074,140.1262776,0.7196325
23.845825,0.816,18.869,140.149,0,18.9067182,140.4664473,0,17.9615074,140.1262776,0.7196325
23.945801,0.777,18.876,140.142,0,18.9067182,140.4664473,0,17.9615074,140.1262776,0.7196325
1.541748,0.73,18.887,140.305,0,18.9067182,140.4664473,0,17.9615074,140.1262776,0.7196325
23.545898,0.775,18.829,140.182,0,18.8709221,140.4698821,0,17.9274818,140.1296231,0.7202516
1.741699,0.763,18.816,140.307,0,18.835108,140.4732849,0,17.8934396,140.1329371,0.7208708
1.341675,0.587,18.828,140.297,0,18.835108,140.4732849,0,17.8934396,140.1329371,0.7208708
23.445801,0.754,18.774,140.146,0,18.7992761,140.4766557,0,17.8593807,140.1362195,0.72149
0.44165,0.481,18.72,140.183,0,18.7634263,140.4799943,0,17.8253052,140.1394703,0.7221093
23.345825,0.696,18.725,140.113,0,18.7634263,140.4799943,0,17.8253052,140.1394703,0.7221093
23.24585,0.663,18.619,140.107,0,18.6557703,140.4898177,0,17.7229794,140.1490334,0.7239674
0.541748,0.609,18.59,140.191,0,18.6198495,140.4930279,0,17.6888378,140.1521579,0.7245868
0.641724,0.745,18.59,140.28,0,18.6198495,140.4930279,0,17.6888378,140.1521579,0.7245868
1.241699,0.504,18.551,140.281,0,18.5839111,140.496206,0,17.6546797,140.1552508,0.7252063
1.041748,0.355,18.558,140.315,0,18.5839111,140.496206,0,17.6546797,140.1552508,0.7252063
45.349976,0.831,18.559,140.282,0,18.5839111,140.496206,0,17.6546797,140.1552508,0.7252063
1.141724,0.493,18.485,140.286,0,18.5119812,140.5024657,0,17.5863142,140.1613416,0.7264455
45.550049,0.804,18.504,140.248,0,18.5119812,140.5024657,0,17.5863142,140.1613416,0.7264455
23.145874,0.571,18.438,140.147,0,18.4759899,140.5055473,0,17.5521069,140.1643396,0.7270651
22.945801,0.509,18.441,140.131,0,18.4759899,140.5055473,0,17.5521069,140.1643396,0.7270651
23.045898,0.588,18.455,140.151,0,18.4759899,140.5055473,0,17.5521069,140.1643396,0.7270651
45.450073,0.82,18.462,140.281,0,18.4759899,140.5055473,0,17.5521069,140.1643396,0.7270651
0.841675,0.582,18.464,140.358,0,18.4759899,140.5055473,0,17.5521069,140.1643396,0.7270651
0.94165,0.459,18.47,140.391,0,18.4759899,140.5055473,0,17.5521069,140.1643396,0.7270651
45.650024,0.797,18.328,140.216,0,18.3679109,140.5145989,0,17.449387,140.1731433,0.7289243
22.845825,0.419,18.351,140.195,0,18.3679109,140.5145989,0,17.449387,140.1731433,0.7289243
0.741699,0.609,18.367,140.333,0,18.3679109,140.5145989,0,17.449387,140.1731433,0.7289243
45.75,0.815,18.259,140.187,0,18.2957709,140.5204722,0,17.3808257,140.178854,0.730164
44.950073,0.719,18.278,140.364,0,18.2957709,140.5204722,0,17.3808257,140.178854,0.730164
22.74585,0.411,18.22,140.203,0,18.2596748,140.5233604,0,17.3465207,140.1816618,0.7307839
22.645874,0.449,18.225,140.227,0,18.2596748,140.5233604,0,17.3465207,140.1816618,0.7307839
22.545898,0.382,18.127,140.218,0,18.1512825,140.5318317,0,17.2435089,140.1898945,0.7326439
0.341675,0.687,18.061,140.214,0,18.0789347,140.5373177,0,17.1747538,140.1952242,0.7338841
44.75,0.71,18.061,140.346,0,18.0789347,140.5373177,0,17.1747538,140.1952242,0.7338841
22.445801,0.435,18.02,140.241,0,18.042735,140.5400122,0,17.1403523,140.1978414,0.7345043
45.25,0.662,18.045,140.366,0,18.042735,140.5400122,0,17.1403523,140.1978414,0.7345043
45.150024,0.726,18.001,140.393,0,18.0065182,140.5426744,0,17.1059347,140.2004267,0.7351245
45.849976,0.893,17.957,140.144,0,17.9702842,140.5453043,0,17.0715011,140.2029802,0.7357448
45.050049,0.851,17.924,140.395,0,17.9340332,140.5479018,0,17.0370516,140.2055019,0.7363651
22.345825,0.416,17.872,140.225,0,17.8977651,140.550467,0,17.0025862,140.2079918,0.7369855
22.24585,0.415,17.813,140.23,0,17.8251778,140.5555001,0,16.9336078,140.2128759,0.7382264
44.550049,0.661,17.78,140.339,0,17.7888587,140.5579681,0,16.8990948,140.2152701,0.7388469
22.145874,0.386,17.746,140.269,0,17.7525227,140.5604037,0,16.864566,140.2176325,0.7394674
44.650024,0.711,17.754,140.353,0,17.7525227,140.5604037,0,16.864566,140.2176325,0.7394674
44.849976,0.773,17.672,140.425,0,17.6798001,140.5651777,0,16.7954612,140.2222615,0.7407087
21.945801,0.485,17.571,140.264,0,17.6070102,140.5698218,0,16.7262936,140.2267629,0.7419501
22.045898,0.555,17.564,140.276,0,17.57059,140.5720952,0,16.6916863,140.2289657,0.7425709
44.450073,0.693,17.505,140.349,0,17.5341532,140.5743361,0,16.6570634,140.2311365,0.7431917
44.349976,0.716,17.44,140.362,0,17.4612295,140.5787205,0,16.5877708,140.2353822,0.7444335
44.050049,0.701,17.395,140.346,0,17.4247427,140.5808639,0,16.5531012,140.2374571,0.7450545
21.845825,0.641,17.406,140.275,0,17.4247427,140.5808639,0,16.5531012,140.2374571,0.7450545
21.74585,0.632,17.417,140.274,0,17.4247427,140.5808639,0,16.5531012,140.2374571,0.7450545
44.25,0.635,17.367,140.352,0,17.3882393,140.5829748,0,16.5184161,140.2395,0.7456755
21.645874,0.609,17.248,140.295,0,17.2786298,140.5891124,0,16.414268,140.2454367,0.7475388
44.150024,0.673,17.235,140.368,0,17.2420604,140.5910932,0,16.3795212,140.2473515,0.74816
