timestamp,bead_x,bead_y,bead_z
75.258301,0.000538,0.007515,0.140165
75.262573,0.000256,-0.0054,0.135883
75.266724,-0.000281,-0.018505,0.127271
75.270874,-0.000792,-0.031926,0.117439
75.275024,-0.001037,-0.039982,0.108398
75.279175,-0.001274,-0.041666,0.103075
75.283325,-0.000955,-0.039804,0.103291
75.287476,-0.000773,-0.04096,0.111045
75.291748,-0.001193,-0.041764,0.123606
75.295898,-0.000955,-0.039223,0.135274
75.300049,-0.000704,-0.039842,0.141205
75.304199,-0.001226,-0.041178,0.139999
75.30835,-0.000919,-0.037024,0.133265
75.3125,-0.000255,-0.028698,0.123463
75.31665,-0.000414,-0.017868,0.113154
75.320801,-0.000071,-0.003214,0.104912
75.325073,0.000804,0.011416,0.100949
75.329224,0.000979,0.022664,0.102194
75.333374,0.001014,0.033577,0.106874
75.337524,0.001446,0.039906,0.113567
75.341675,0.001484,0.039682,0.121334
75.345825,0.001222,0.037461,0.128962
75.349976,0.001301,0.033073,0.135526
75.354248,0.000953,0.022315,0.13968
75.358398,0.000516,0.00765,0.140146
75.362549,0.000293,-0.005289,0.13587
75.366699,-0.000273,-0.018494,0.127271
75.37085,-0.000766,-0.031778,0.117448
75.375,-0.000947,-0.039614,0.108439
75.37915,-0.001204,-0.041219,0.103101
75.383301,-0.000962,-0.039648,0.103279
75.387573,-0.000741,-0.041194,0.111002
75.391724,-0.001188,-0.041612,0.123535
75.395874,-0.001022,-0.038906,0.135213
75.400024,-0.000619,-0.040024,0.141175
75.404175,-0.001144,-0.041312,0.140022
75.408325,-0.000941,-0.036856,0.133273
75.412476,-0.000253,-0.028619,0.123495
75.416748,-0.000257,-0.01824,0.113213
75.420898,-0.000138,-0.00319,0.104971
75.425049,0.000601,0.011483,0.10095
75.429199,0.00108,0.022339,0.102192
75.43335,0.001095,0.033501,0.106821
75.4375,0.001274,0.040117,0.113489
75.44165,0.001488,0.039748,0.121261
75.445801,0.001427,0.037143,0.128876
75.450073,0.001124,0.033109,0.135439
75.454224,0.00089,0.022642,0.139627
75.458374,0.000714,0.007462,0.140147
75.462524,0.000113,-0.00533,0.135928
75.466675,-0.000345,-0.018083,0.127386
75.470825,-0.000509,-0.031696,0.117496
75.474976,-0.001054,-0.040034,0.108455
75.479248,-0.001575,-0.041539,0.103123
75.483398,-0.000758,-0.039516,0.103284
75.487549,-0.000497,-0.041023,0.110959
75.491699,-0.001521,-0.041872,0.12347
75.49585,-0.000881,-0.039132,0.135154
75.5,-0.000156,-0.039731,0.141184
75.50415,-0.001365,-0.041303,0.140063
75.508301,-0.001309,-0.037301,0.133354
75.512573,0.000197,-0.028764,0.123616
75.516724,-0.00015,-0.017753,0.113314
75.520874,-0.000526,-0.003316,0.104991
75.525024,0.000837,0.011085,0.100947
75.529175,0.001123,0.022373,0.102144
75.533325,0.000846,0.033668,0.106734
75.537476,0.001388,0.040138,0.113417
75.541748,0.001579,0.039705,0.121187
75.545898,0.001219,0.037235,0.128818
75.550049,0.00123,0.033263,0.1354
75.554199,0.00105,0.022539,0.139619
75.55835,0.000527,0.00757,0.140174
75.5625,0.00016,-0.005261,0.135982
75.56665,-0.000137,-0.018209,0.127472
75.570801,-0.000682,-0.031613,0.11752
75.575073,-0.00128,-0.039908,0.108453
75.579224,-0.001466,-0.041633,0.103102
75.583374,-0.000735,-0.039547,0.10324
75.587524,-0.000692,-0.0407,0.110853
75.591675,-0.00145,-0.04183,0.123401
75.595825,-0.00087,-0.039207,0.13514
75.599976,-0.000267,-0.039535,0.141195
75.604248,-0.001291,-0.041171,0.140112
75.608398,-0.001183,-0.037453,0.133396
75.612549,0.000114,-0.028799,0.12366
75.616699,-0.000095,-0.017589,0.113358
75.62085,-0.000406,-0.003442,0.105036
75.625,0.000837,0.010945,0.100931
75.62915,0.001194,0.022624,0.102053
75.633301,0.000959,0.033587,0.106598
75.637573,0.001374,0.039826,0.113282
75.641724,0.001606,0.039665,0.121074
75.645874,0.001242,0.037613,0.128718
75.650024,0.001212,0.033199,0.135347
75.654175,0.001042,0.022412,0.13959
75.658325,0.000564,0.007797,0.140213
75.662476,0.000196,-0.005246,0.136059
75.666748,-0.000222,-0.018227,0.127526
75.670898,-0.000731,-0.031472,0.117517
75.675049,-0.001175,-0.039605,0.108475
75.679199,-0.00128,-0.041399,0.103111
75.68335,-0.000806,-0.03965,0.10321
75.6875,-0.000682,-0.040778,0.110816
75.69165,-0.001265,-0.041544,0.123332
75.695801,-0.000843,-0.039118,0.135105
75.700073,-0.00044,-0.039921,0.141212
75.704224,-0.00125,-0.041179,0.140106
75.708374,-0.000994,-0.037003,0.133411
75.712524,-0.000103,-0.028784,0.123653
75.716675,-0.000413,-0.018099,0.113353
75.720825,-0.000244,-0.003335,0.105045
75.724976,0.000823,0.01112,0.100898
75.729248,0.001068,0.022246,0.102022
75.733398,0.001031,0.03357,0.106577
75.737549,0.001348,0.04016,0.113225
75.741699,0.001477,0.0398,0.12099
75.74585,0.001403,0.037294,0.128621
75.75,0.001257,0.033394,0.135266
75.75415,0.000932,0.022836,0.139548
75.758301,0.000655,0.0078,0.140169
75.762573,0.000213,-0.005272,0.136052
75.766724,-0.000398,-0.018015,0.127559
75.770874,-0.000738,-0.031461,0.117608
75.775024,-0.001212,-0.039691,0.108527
75.779175,-0.001667,-0.041332,0.103089
75.783325,-0.000865,-0.039606,0.103174
75.787476,-0.000579,-0.040877,0.110767
75.791748,-0.001632,-0.041603,0.123288
75.795898,-0.001233,-0.039137,0.136016
75.800049,-0.000129,-0.039669,0.141195
75.804199,-0.001243,-0.04114,0.140135
75.80835,-0.001605,-0.037307,0.134377
75.8125,-0.000041,-0.028766,0.123712
75.81665,-0.000021,-0.018038,0.113405
75.820801,-0.000527,-0.00366,0.105096
75.825073,0.000817,0.011125,0.100909
75.829224,0.001404,0.022413,0.101967
75.833374,0.000782,0.033276,0.106492
75.837524,0.001297,0.04004,0.113126
75.841675,0.001852,0.039956,0.120873
75.845825,0.001149,0.037394,0.128537
75.849976,0.001036,0.033193,0.135183
75.854248,0.001203,0.02291,0.139483
75.858398,0.000541,0.007985,0.140168
75.862549,0.000031,-0.005261,0.136121
75.866699,-0.000151,-0.017985,0.127653
75.87085,-0.000805,-0.03146,0.117729
75.875,-0.001463,-0.039727,0.108622
75.87915,-0.001416,-0.041421,0.10316
75.883301,-0.000658,-0.039496,0.103197
75.887573,-0.000804,-0.040827,0.110731
75.891724,-0.001623,-0.041806,0.123282
75.895874,-0.000936,-0.039127,0.135102
75.900024,-0.000568,-0.039609,0.141199
75.904175,-0.00158,-0.041135,0.140176
75.908325,-0.00119,-0.037173,0.133507
75.912476,-0.000088,-0.028863,0.123752
75.916748,-0.000428,-0.018248,0.113413
75.920898,-0.00043,-0.003652,0.105099
75.925049,0.000836,0.011171,0.100929
75.929199,0.001049,0.022241,0.101955
75.93335,0.000791,0.033273,0.106481
75.9375,0.0015,0.040155,0.113126
75.94165,0.0016,0.040039,0.12087
75.945801,0.000995,0.037358,0.128519
75.950073,0.001213,0.033292,0.135155
75.954224,0.001076,0.023053,0.139459
75.958374,0.000308,0.008018,0.140128
75.962524,0.000126,-0.005195,0.13604
75.966675,-0.000226,-0.017877,0.12762
75.970825,-0.000887,-0.031449,0.117767
75.974976,-0.001253,-0.039858,0.108647
75.979248,-0.001212,-0.041328,0.103165
75.983398,-0.000776,-0.039459,0.103141
75.987549,-0.000945,-0.041118,0.110641
75.991699,-0.001356,-0.041926,0.123174
75.99585,-0.00086,-0.038876,0.134958
76,-0.000728,-0.039591,0.141162
76.00415,-0.001428,-0.04133,0.140164
76.008301,-0.001065,-0.037265,0.13345
76.012573,-0.000207,-0.028757,0.123714
76.016724,-0.000456,-0.018208,0.113404
76.020874,-0.00039,-0.003838,0.105137
76.025024,0.000612,0.011273,0.100951
76.029175,0.000916,0.022394,0.101977
76.033325,0.000887,0.033,0.1065
76.037476,0.001388,0.039977,0.113139
76.041748,0.001386,0.039978,0.120898
76.045898,0.00102,0.037366,0.128543
76.050049,0.001236,0.033241,0.135183
76.054199,0.000879,0.022987,0.139487
76.05835,0.000295,0.008088,0.140138
76.0625,0.000176,-0.005037,0.136021
76.06665,-0.00036,-0.017924,0.127591
76.070801,-0.000887,-0.031454,0.117725
76.075073,-0.001098,-0.039636,0.108659
76.079224,-0.001316,-0.041069,0.103172
76.083374,-0.000951,-0.039458,0.10313
76.087524,-0.00081,-0.041287,0.110601
76.091675,-0.001361,-0.041811,0.12311
76.095825,-0.00099,-0.038851,0.134914
76.099976,-0.000644,-0.039719,0.141124
76.104248,-0.00137,-0.041456,0.140148
76.108398,-0.001173,-0.037067,0.133468
76.112549,-0.000257,-0.028645,0.123713
76.116699,-0.000541,-0.018577,0.1134
76.12085,-0.000607,-0.003942,0.10512
76.125,0.000598,0.011448,0.100878
76.12915,0.000996,0.022083,0.101951
76.133301,0.000773,0.032943,0.106488
76.137573,0.001389,0.040328,0.113129
76.141724,0.001503,0.040141,0.120878
76.145874,0.001062,0.037067,0.12853
76.150024,0.001212,0.033339,0.135175
76.154175,0.000997,0.023351,0.139486
76.158325,0.000347,0.008003,0.140107
76.162476,0.000048,-0.004927,0.136007
76.166748,-0.000408,-0.017508,0.127593
76.170898,-0.000942,-0.03145,0.117763
76.175049,-0.001189,-0.03988,0.108679
76.179199,-0.001318,-0.041356,0.103185
76.18335,-0.000937,-0.039275,0.103104
76.1875,-0.000853,-0.040992,0.110535
76.19165,-0.001376,-0.04194,0.123014
76.195801,-0.001031,-0.038931,0.13483
76.200073,-0.000675,-0.039638,0.141051
76.204224,-0.001368,-0.041461,0.140109
76.208374,-0.001243,-0.037205,0.133469
76.212524,-0.000346,-0.028731,0.123765
76.216675,-0.000519,-0.018427,0.113461
76.220825,-0.000541,-0.003819,0.105141
76.224976,0.000679,0.011163,0.100873
76.229248,0.000984,0.022069,0.10191
76.233398,0.000765,0.033024,0.106472
76.237549,0.001395,0.040083,0.11313
76.241699,0.001459,0.039939,0.120879
76.24585,0.001077,0.037204,0.128526
76.25,0.001238,0.0334,0.13518
76.25415,0.000992,0.023202,0.139506
76.258301,0.000379,0.008065,0.140117
76.262573,0.000073,-0.004853,0.136025
76.266724,-0.000529,-0.017598,0.127639
76.270874,-0.001054,-0.031168,0.117756
76.275024,-0.000997,-0.039414,0.108695
76.279175,-0.00117,-0.041026,0.103182
76.283325,-0.0011,-0.039462,0.103085
76.287476,-0.000974,-0.041216,0.110504
76.291748,-0.001205,-0.041671,0.122957
76.295898,-0.001156,-0.038787,0.134791
76.300049,-0.00093,-0.039909,0.141017
76.304199,-0.001275,-0.041481,0.140099
76.30835,-0.00108,-0.036861,0.13349
76.3125,-0.000533,-0.028687,0.123815
76.31665,-0.000485,-0.018409,0.113494
76.320801,-0.000266,-0.003777,0.105173
76.325073,0.000643,0.010933,0.100888
76.329224,0.000991,0.022046,0.101915
76.333374,0.000923,0.033033,0.106485
76.337524,0.001401,0.039928,0.113146
76.341675,0.001446,0.03982,0.120884
76.345825,0.001122,0.037307,0.128516
76.349976,0.001233,0.03342,0.13516
76.354248,0.000954,0.023062,0.139498
76.358398,0.000432,0.008195,0.140108
76.362549,0.00013,-0.004854,0.136031
76.366699,-0.000453,-0.017751,0.127674
76.37085,-0.001042,-0.030903,0.117856
76.375,-0.001355,-0.038963,0.108758
76.37915,-0.001493,-0.04084,0.103198
76.383301,-0.000969,-0.039716,0.103095
76.387573,-0.000963,-0.041133,0.110475
76.391724,-0.001557,-0.04117,0.12287
76.395874,-0.001142,-0.038762,0.13475
76.400024,-0.00083,-0.04027,0.140998
76.404175,-0.001498,-0.041269,0.140092
76.408325,-0.001186,-0.036322,0.133519
76.412476,-0.000344,-0.028803,0.123832
76.416748,-0.000491,-0.019094,0.113509
76.420898,-0.000327,-0.003752,0.105183
76.425049,0.000705,0.011198,0.100854
76.429199,0.000913,0.02158,0.101891
76.43335,0.000879,0.032932,0.106427
76.4375,0.00138,0.040414,0.113078
76.44165,0.001398,0.040012,0.120842
76.445801,0.001238,0.036903,0.128471
76.450073,0.001288,0.033466,0.135103
76.454224,0.000916,0.023683,0.139462
76.458374,0.000508,0.008076,0.140065
76.462524,0.000209,-0.005109,0.136025
76.466675,-0.000417,-0.017353,0.127692
76.470825,-0.000896,-0.031,0.11796
76.474976,-0.001149,-0.039645,0.108807
76.479248,-0.001337,-0.041392,0.103194
76.483398,-0.00108,-0.039278,0.103034
76.487549,-0.000969,-0.040763,0.110384
76.491699,-0.001259,-0.041768,0.1228
76.49585,-0.001098,-0.038895,0.134602
76.5,-0.000982,-0.039615,0.140898
76.50415,-0.001327,-0.041352,0.140051
76.508301,-0.000988,-0.036997,0.133539
76.512573,-0.000546,-0.0287,0.123856
76.516724,-0.000588,-0.018695,0.113546
76.520874,-0.000195,-0.00415,0.105208
76.525024,0.000533,0.011068,0.100876
76.529175,0.000904,0.021766,0.101906
76.533325,0.001008,0.032684,0.106428
76.537476,0.001277,0.040138,0.113074
76.541748,0.001207,0.039811,0.12192
76.545898,0.001403,0.036946,0.128447
76.550049,0.001274,0.033371,0.135096
76.554199,0.000769,0.023553,0.139452
76.55835,0.000648,0.008203,0.140044
76.5625,0.000096,-0.004928,0.136043
76.56665,-0.000599,-0.017346,0.127717
76.570801,-0.000716,-0.031046,0.117974
76.575073,-0.00119,-0.039434,0.10887
76.579224,-0.001652,-0.04106,0.103255
76.583374,-0.001069,-0.039363,0.103069
76.587524,-0.000777,-0.04117,0.110411
76.591675,-0.00148,-0.041705,0.122793
76.595825,-0.001163,-0.038574,0.134606
76.599976,-0.000759,-0.039813,0.140945
76.604248,-0.001404,-0.04155,0.140106
76.608398,-0.001161,-0.036832,0.133611
76.612549,-0.000359,-0.028642,0.12391
76.616699,-0.000531,-0.019138,0.113597
76.62085,-0.000344,-0.004271,0.105228
76.625,0.000698,0.011153,0.100853
76.62915,0.000928,0.021545,0.101862
76.633301,0.000877,0.032633,0.10636
76.637573,0.00144,0.040344,0.113023
76.641724,0.001463,0.040106,0.120782
76.645874,0.001223,0.036705,0.128399
76.650024,0.00129,0.033354,0.135042
76.654175,0.000961,0.023861,0.139436
76.658325,0.000531,0.008171,0.140034
76.662476,0.000092,-0.005059,0.136043
76.666748,-0.000418,-0.017117,0.127726
76.670898,-0.000788,-0.031,0.118005
76.675049,-0.001246,-0.039767,0.108874
76.679199,-0.001644,-0.041145,0.103291
76.68335,-0.000938,-0.039131,0.103052
76.6875,-0.000675,-0.041186,0.110343
76.69165,-0.001557,-0.041902,0.122701
76.695801,-0.001138,-0.038588,0.134547
76.700073,-0.000543,-0.039776,0.140903
76.704224,-0.001421,-0.04169,0.140124
76.708374,-0.001225,-0.036988,0.133634
76.712524,-0.000168,-0.02874,0.123949
76.716675,-0.000554,-0.019166,0.11364
76.720825,-0.000527,-0.004307,0.105253
76.724976,0.000764,0.010999,0.100884
76.729248,0.000931,0.0215,0.101875
76.733398,0.000792,0.032554,0.10634
76.737549,0.001474,0.040286,0.113024
76.741699,0.001553,0.040134,0.120752
76.74585,0.00111,0.036801,0.128367
76.75,0.001271,0.03343,0.134985
76.75415,0.001037,0.023824,0.139412
76.758301,0.000392,0.008169,0.140015
76.762573,0.000089,-0.004968,0.136059
76.766724,-0.000304,-0.017025,0.127761
76.770874,-0.000866,-0.03096,0.11806
76.775024,-0.001196,-0.03985,0.108897
76.779175,-0.001479,-0.041364,0.103249
76.783325,-0.000962,-0.039205,0.103
76.787476,-0.000791,-0.041135,0.110261
76.791748,-0.001415,-0.042099,0.122634
76.795898,-0.001037,-0.038806,0.134484
76.800049,-0.000709,-0.039626,0.14086
76.804199,-0.001346,-0.041649,0.14013
76.80835,-0.001045,-0.037107,0.133651
76.8125,-0.000313,-0.028757,0.124
76.81665,-0.000598,-0.019075,0.113672
76.820801,-0.000377,-0.004415,0.105265
76.825073,0.000622,0.010801,0.100894
76.829224,0.000926,0.021522,0.101879
76.833374,0.000971,0.032601,0.106356
76.837524,0.001393,0.040067,0.113008
76.841675,0.001406,0.039936,0.120719
76.845825,0.001273,0.036865,0.128346
76.849976,0.001292,0.033456,0.134981
76.854248,0.000905,0.023627,0.139398
76.858398,0.00051,0.008131,0.140025
76.862549,0.000151,-0.004835,0.13611
76.866699,-0.000443,-0.017086,0.127847
76.87085,-0.000732,-0.030955,0.118131
76.875,-0.001084,-0.039512,0.10897
76.87915,-0.001529,-0.040984,0.103327
76.883301,-0.000884,-0.039342,0.103044
76.887573,-0.000631,-0.041414,0.110287
76.891724,-0.00139,-0.041805,0.122612
76.895874,-0.000977,-0.038605,0.134493
76.900024,-0.000519,-0.039981,0.140914
76.904175,-0.00131,-0.041729,0.140189
76.908325,-0.001052,-0.036907,0.133738
76.912476,-0.000144,-0.028829,0.12408
76.916748,-0.000517,-0.019357,0.113745
76.920898,-0.000378,-0.004482,0.105309
76.925049,0.000725,0.010782,0.100873
76.929199,0.001019,0.021277,0.101829
76.93335,0.000955,0.032586,0.106232
76.9375,0.001375,0.040248,0.112928
76.94165,0.001396,0.040211,0.12065
76.945801,0.001267,0.036799,0.128227
76.950073,0.001281,0.033409,0.134905
76.954224,0.00087,0.023952,0.139337
76.958374,0.00049,0.008302,0.140023
76.962524,0.000251,-0.005024,0.136126
76.966675,-0.000364,-0.016918,0.127886
76.970825,-0.000723,-0.030893,0.118191
76.974976,-0.000947,-0.039763,0.109022
76.979248,-0.00139,-0.041521,0.103293
76.983398,-0.000989,-0.039377,0.102962
76.987549,-0.000621,-0.041051,0.110192
76.991699,-0.001191,-0.041989,0.122546
76.99585,-0.001032,-0.038872,0.134442
77,-0.000656,-0.039766,0.140899
77.00415,-0.001169,-0.041612,0.140204
77.008301,-0.000922,-0.03713,0.13376
77.012573,-0.000329,-0.028903,0.124122
77.016724,-0.000441,-0.019269,0.113781
77.020874,-0.000197,-0.004478,0.105319
77.025024,0.000599,0.010654,0.10088
77.029175,0.001041,0.021279,0.101824
77.033325,0.001085,0.032549,0.10623
77.037476,0.001277,0.040205,0.112933
77.041748,0.001296,0.040156,0.120611
77.045898,0.001329,0.03687,0.128213
77.050049,0.001246,0.033426,0.134908
77.054199,0.00075,0.023918,0.13938
77.05835,0.00056,0.008451,0.140035
77.0625,0.000277,-0.004942,0.136148
77.06665,-0.000405,-0.016948,0.127922
77.070801,-0.000633,-0.030785,0.118214
77.075073,-0.000879,-0.039668,0.109086
77.079224,-0.001349,-0.041581,0.10329
77.083374,-0.000961,-0.039619,0.10295
77.087524,-0.0006,-0.04111,0.110163
77.091675,-0.001161,-0.041922,0.122497
77.095825,-0.001031,-0.038928,0.134412
77.099976,-0.000675,-0.039828,0.140884
77.104248,-0.00112,-0.041534,0.14024
77.108398,-0.000836,-0.037047,0.133791
77.112549,-0.000259,-0.029044,0.124176
77.116699,-0.000335,-0.019359,0.11382
77.12085,-0.00008,-0.004469,0.105352
77.125,0.000619,0.010591,0.10088
77.12915,0.001051,0.021202,0.101818
77.133301,0.001109,0.032573,0.106206
77.137573,0.001108,0.040436,0.112854
77.141724,0.001129,0.04051,0.120599
77.145874,0.00148,0.03675,0.12817
77.150024,0.001225,0.033406,0.13488
77.154175,0.00055,0.024173,0.139377
77.158325,0.000619,0.008634,0.140043
77.162476,0.000339,-0.00505,0.136129
77.166748,-0.000447,-0.016863,0.127944
77.170898,-0.000531,-0.030606,0.118281
77.175049,-0.000773,-0.039899,0.109066
77.179199,-0.001407,-0.042363,0.10313
77.18335,-0.001135,-0.039814,0.102833
77.1875,-0.000483,-0.040308,0.109953
77.19165,-0.001006,-0.042059,0.122358
77.195801,-0.001163,-0.039575,0.134291
77.200073,-0.000591,-0.039535,0.14083
77.204224,-0.000963,-0.041192,0.140253
77.208374,-0.000918,-0.037396,0.133816
77.212524,-0.000271,-0.029346,0.124247
77.216675,-0.000225,-0.019095,0.113898
77.220825,-0.00012,-0.004528,0.105411
77.224976,0.000597,0.010333,0.100891
77.229248,0.001,0.021248,0.101821
77.233398,0.000985,0.032748,0.10616
77.237549,0.001193,0.040268,0.112832
77.241699,0.001343,0.040104,0.120544
77.24585,0.001373,0.036948,0.128159
77.25,0.00117,0.033653,0.134859
77.25415,0.000721,0.024046,0.139373
77.258301,0.000608,0.008599,0.140089
77.262573,0.000233,-0.004714,0.136184
77.266724,-0.000329,-0.016921,0.128022
77.270874,-0.000499,-0.030732,0.118377
77.275024,-0.00086,-0.039754,0.109105
77.279175,-0.001509,-0.041843,0.103223
77.283325,-0.000999,-0.039591,0.102849
77.287476,-0.000374,-0.040815,0.109965
77.291748,-0.001183,-0.042111,0.122334
77.295898,-0.001053,-0.039277,0.134279
77.300049,-0.000386,-0.039648,0.14086
77.304199,-0.001089,-0.041481,0.140275
77.30835,-0.000995,-0.037505,0.133843
77.3125,-0.000066,-0.029317,0.124341
77.31665,-0.000243,-0.019275,0.114038
77.320801,-0.000299,-0.004851,0.10559
77.325073,0.00077,0.010383,0.100952
77.329224,0.000915,0.021531,0.101724
77.333374,0.00077,0.032425,0.106109
77.337524,0.001509,0.039899,0.112777
77.341675,0.001664,0.039947,0.120441
77.345825,0.000964,0.03681,0.129205
77.349976,0.001204,0.03363,0.13483
77.354248,0.001038,0.02382,0.139318
77.358398,0.000402,0.008636,0.140102
77.362549,0.000158,-0.004536,0.136254
77.366699,-0.000139,-0.017002,0.128096
77.37085,-0.000716,-0.03065,0.118459
77.375,-0.000925,-0.039631,0.109143
77.37915,-0.001009,-0.041754,0.103244
77.383301,-0.000885,-0.039546,0.102836
77.387573,-0.000854,-0.040832,0.109873
77.391724,-0.001046,-0.042326,0.122291
77.395874,-0.000749,-0.039329,0.13425
77.400024,-0.00074,-0.039359,0.140801
77.404175,-0.0012,-0.04146,0.140306
77.408325,-0.000671,-0.037837,0.133924
77.412476,-0.000175,-0.029442,0.124425
77.416748,-0.000495,-0.018924,0.11408
77.420898,-0.00025,-0.004904,0.105597
77.425049,0.000529,0.010181,0.100957
77.429199,0.000804,0.021819,0.101741
77.43335,0.000943,0.032368,0.106128
77.4375,0.001429,0.039675,0.112805
77.44165,0.001381,0.040194,0.120502
77.445801,0.001279,0.037196,0.128143
77.450073,0.001294,0.033304,0.134837
77.454224,0.000789,0.023849,0.13932
77.458374,0.00046,0.008856,0.140119
77.462524,0.000154,-0.004549,0.136287
77.466675,-0.000421,-0.017,0.128173
77.470825,-0.000626,-0.030411,0.118486
77.474976,-0.000776,-0.039511,0.109193
77.479248,-0.001126,-0.041765,0.103295
77.483398,-0.00099,-0.039548,0.102859
77.487549,-0.000669,-0.040726,0.109879
77.491699,-0.001137,-0.042174,0.122276
77.49585,-0.000964,-0.039392,0.134264
77.5,-0.000578,-0.039537,0.140867
77.50415,-0.001132,-0.041399,0.140361
77.508301,-0.000923,-0.037761,0.134028
77.512573,-0.000223,-0.02954,0.124526
77.516724,-0.000381,-0.01896,0.114113
77.520874,-0.000384,-0.004843,0.105608
77.525024,0.000453,0.010012,0.100988
77.529175,0.000988,0.021601,0.101769
77.533325,0.000881,0.032587,0.106087
77.537476,0.001179,0.039908,0.11273
77.541748,0.001388,0.040147,0.120463
77.545898,0.001253,0.037265,0.128135
77.550049,0.001157,0.033539,0.134824
77.554199,0.000868,0.023858,0.139297
77.55835,0.000479,0.008806,0.140109
77.5625,0.000066,-0.004471,0.136298
77.56665,-0.000351,-0.016878,0.128213
77.570801,-0.000563,-0.030393,0.118494
77.575073,-0.000949,-0.039358,0.109216
77.579224,-0.001228,-0.041537,0.103315
77.583374,-0.000746,-0.039614,0.102859
77.587524,-0.000555,-0.040961,0.109845
77.591675,-0.001425,-0.04203,0.122166
77.595825,-0.001019,-0.03919,0.134241
77.599976,-0.000333,-0.03963,0.140873
77.604248,-0.001256,-0.041521,0.14042
77.608398,-0.001116,-0.037594,0.134051
77.612549,0.000007,-0.02948,0.124531
77.616699,-0.000202,-0.019192,0.114145
77.62085,-0.000351,-0.004726,0.105623
77.625,0.00045,0.009972,0.101021
77.62915,0.00098,0.021219,0.101787
77.633301,0.000872,0.032897,0.106049
77.637573,0.00111,0.040153,0.112697
77.641724,0.001338,0.040087,0.120455
77.645874,0.001311,0.037332,0.128095
77.650024,0.001005,0.033586,0.135842
77.654175,0.000842,0.024048,0.139236
77.658325,0.000502,0.008753,0.140048
77.662476,0.000044,-0.004437,0.13628
77.666748,-0.000302,-0.016642,0.128293
77.670898,-0.000659,-0.030509,0.118525
77.675049,-0.001158,-0.039667,0.109239
77.679199,-0.001377,-0.041661,0.103259
77.68335,-0.000857,-0.039425,0.102764
77.6875,-0.000697,-0.040763,0.109724
77.69165,-0.001546,-0.042183,0.122017
77.695801,-0.00111,-0.039326,0.134146
77.700073,-0.000381,-0.03945,0.14084
77.704224,-0.001297,-0.041586,0.140384
77.708374,-0.001258,-0.037993,0.134017
77.712524,-0.00016,-0.029506,0.124504
77.716675,-0.000363,-0.01901,0.114163
77.720825,-0.000536,-0.004958,0.105658
77.724976,0.000521,0.009818,0.10108
77.729248,0.001019,0.021225,0.101795
77.733398,0.000777,0.032869,0.10603
77.737549,0.001097,0.040174,0.112689
77.741699,0.001413,0.04023,0.120476
77.74585,0.001143,0.037148,0.129174
77.75,0.000984,0.033622,0.135841
77.75415,0.000885,0.0242,0.139263
77.758301,0.000543,0.008848,0.140059
77.762573,-0.00004,-0.004518,0.136304
77.766724,-0.000459,-0.016441,0.12833
77.770874,-0.000702,-0.03039,0.118604
77.775024,-0.001088,-0.039718,0.109278
77.779175,-0.001461,-0.041822,0.103211
77.783325,-0.001032,-0.039501,0.102697
77.787476,-0.000711,-0.040614,0.109598
77.791748,-0.001463,-0.042279,0.121917
77.795898,-0.001252,-0.039397,0.134021
77.800049,-0.000625,-0.039246,0.140766
77.804199,-0.001269,-0.04151,0.140349
77.80835,-0.001238,-0.038035,0.134024
77.8125,-0.000324,-0.029423,0.124506
77.81665,-0.000476,-0.018987,0.114171
77.820801,-0.00058,-0.00509,0.105658
77.825073,0.000562,0.009751,0.101081
77.829224,0.00108,0.021333,0.101785
77.833374,0.000782,0.032893,0.106027
77.837524,0.001099,0.040086,0.112674
77.841675,0.001439,0.040089,0.120432
77.845825,0.001203,0.037667,0.128099
77.849976,0.001121,0.033991,0.134822
77.854248,0.000949,0.024185,0.139316
77.858398,0.000497,0.008904,0.140114
77.862549,-0.000098,-0.00439,0.136367
77.866699,-0.000454,-0.016506,0.128374
77.87085,-0.000876,-0.03024,0.118663
77.875,-0.001377,-0.039465,0.109371
77.87915,-0.001544,-0.041846,0.103337
77.883301,-0.000817,-0.039662,0.102811
77.887573,-0.000842,-0.040591,0.109671
77.891724,-0.001777,-0.042089,0.121993
77.895874,-0.001052,-0.039477,0.134083
77.900024,-0.000545,-0.039458,0.140856
77.904175,-0.001624,-0.041307,0.140459
77.908325,-0.001275,-0.037678,0.134194
77.912476,-0.000156,-0.029591,0.124672
77.916748,-0.000683,-0.019275,0.114281
77.920898,-0.000467,-0.004942,0.105679
77.925049,0.000857,0.009579,0.101059
77.929199,0.000862,0.021348,0.101691
77.93335,0.00075,0.033034,0.105955
77.9375,0.001354,0.039914,0.112581
77.94165,0.001202,0.039987,0.120316
77.945801,0.001042,0.037945,0.127993
77.950073,0.001341,0.0343,0.134791
77.954224,0.000876,0.024166,0.139318
77.958374,0.000295,0.009053,0.140159
77.962524,0.00014,-0.004309,0.136454
77.966675,-0.000483,-0.016655,0.128441
77.970825,-0.001019,-0.030223,0.11874
77.974976,-0.001176,-0.039189,0.109453
77.979248,-0.001321,-0.041469,0.103471
77.983398,-0.001127,-0.03965,0.102888
77.987549,-0.000959,-0.040937,0.109729
77.991699,-0.001424,-0.041957,0.122008
77.99585,-0.001218,-0.039101,0.134102
78,-0.000869,-0.039689,0.140856
78.00415,-0.001419,-0.041535,0.140454
