,timestamp,bead_x,bead_y,bead_z,time_w_offset
78,0.325073,0.001371,0.040743,0.116415,0.025072999999999956
79,0.329224,0.001185,0.038798,0.125144,0.029223999999999972
80,0.333374,0.001019,0.036721,0.131439,0.033374
81,0.337524,0.001039,0.030794,0.13713,0.037523999999999946
82,0.341675,0.000687,0.018061,0.140214,0.041675
83,0.345825,0.000149,0.002939,0.139444,0.045825
84,0.349976,-3.50E-05,-0.009333,0.133283,0.049975999999999965
85,0.354248,-0.000699,-0.022879,0.124181,0.054248
86,0.358398,-0.001206,-0.035052,0.114371,0.058398
87,0.362549,-0.001277,-0.040522,0.106088,0.062549
88,0.366699,-0.00114,-0.040265,0.102151,0.066699
89,0.37085,-0.000857,-0.039858,0.104438,0.07085
90,0.375,-0.00126,-0.041938,0.114005,0.075
91,0.37915,-0.001454,-0.040514,0.127018,0.07915
92,0.383301,-0.000829,-0.038709,0.137456,0.083301
93,0.387573,-0.000991,-0.041446,0.141023,0.087573
94,0.391724,-0.001542,-0.040703,0.137879,0.091724
95,0.395874,-0.000889,-0.034195,0.130121,0.095874
96,0.400024,-0.000408,-0.026028,0.120265,2.399999999996849e-05
97,0.404175,-0.000682,-0.014584,0.110601,0.004175
98,0.408325,2.2e-05,0.001462,0.103667,0.008325
99,0.412476,0.000787,0.01499,0.101564,0.012475999999999987
100,0.416748,0.000603,0.025501,0.103914,0.016747999999999985
101,0.420898,0.001034,0.036416,0.109041,0.020897999999999972
102,0.425049,0.001436,0.041204,0.116216,0.025048999999999988
103,0.429199,0.001132,0.039416,0.123876,0.029198999999999975
104,0.43335,0.001163,0.035849,0.13134,0.03335
105,0.4375,0.001142,0.030739,0.137039,0.0375
106,0.44165,0.000481,0.01872,0.140183,0.041649999999999965
107,0.445801,0.000185,0.002773,0.139577,0.045801
108,0.450073,0.000214,-0.009643,0.133424,0.050073
109,0.454224,-0.000835,-0.022402,0.124259,0.054223999999999994
110,0.458374,-0.001128,-0.03506,0.114453,0.058374
111,0.462524,-0.000929,-0.041042,0.106145,0.062524
112,0.466675,-0.001209,-0.040491,0.102214,0.066675
113,0.470825,-0.000994,-0.039382,0.104382,0.070825
114,0.474976,-0.000971,-0.041928,0.113949,0.074976
115,0.479248,-0.001397,-0.040936,0.126956,0.079248
116,0.483398,-0.001008,-0.038516,0.137358,0.083398
117,0.487549,-0.000813,-0.041106,0.140953,0.087549
118,0.491699,-0.001352,-0.041051,0.137828,0.091699
119,0.49585,-0.001077,-0.034639,0.130134,0.09585
120,0.5,-0.000397,-0.025707,0.120246,0
121,0.50415,-0.000489,-0.014382,0.110628,0.00415
122,0.508301,-7.10E-05,0.001126,0.103697,0.008301
123,0.512573,0.000841,0.014929,0.101529,0.012572999999999945
124,0.516724,0.000833,0.025601,0.103878,0.016724
125,0.520874,0.000942,0.036092,0.109011,0.020873999999999948
126,0.525024,0.001378,0.040983,0.116185,0.025024000000000046
127,0.529175,0.001302,0.039318,0.123826,0.029175
128,0.533325,0.001244,0.035899,0.131328,0.033325
129,0.537476,0.001114,0.030633,0.13704,0.037475999999999954
130,0.541748,0.000609,0.01859,0.140191,0.041748
131,0.545898,0.000336,0.002867,0.139607,0.045897999999999994
132,0.550049,0.000123,-0.00947,0.133476,0.050049
133,0.554199,-0.000805,-0.022461,0.124325,0.054199
134,0.55835,-0.000966,-0.035047,0.11448,0.05835
135,0.5625,-0.001029,-0.0408,0.106201,0.0625
136,0.56665,-0.001382,-0.040228,0.102207,0.06665
137,0.570801,-0.000809,-0.039617,0.104371,0.070801
138,0.575073,-0.000941,-0.042037,0.113901,0.075073
139,0.579224,-0.001568,-0.040699,0.1269,0.079224
140,0.583374,-0.000885,-0.038517,0.137331,0.083374
141,0.587524,-0.000706,-0.041263,0.140958,0.087524
142,0.591675,-0.001538,-0.040931,0.137911,0.091675
143,0.595825,-0.001086,-0.034393,0.130184,0.095825
144,0.599976,-0.000176,-0.025939,0.120264,-2.40E-05
145,0.604248,-0.000495,-0.014738,0.110616,0.004248
146,0.608398,1.5e-05,0.001225,0.103701,0.008398
147,0.612549,0.001145,0.014937,0.101605,0.012548999999999921
148,0.616699,0.000685,0.025489,0.103909,0.016699
149,0.62085,0.000846,0.036159,0.109058,0.020849999999999924
150,0.625,0.001618,0.04106,0.116182,0.025
151,0.62915,0.001245,0.03918,0.123897,0.029149999999999898
152,0.633301,0.001052,0.035892,0.131409,0.033300999999999914
153,0.637573,0.001385,0.0308,0.137096,0.037572999999999857
154,0.641724,0.000745,0.01859,0.14028,0.041724
155,0.645874,0.000134,0.002873,0.139662,0.045874
156,0.650024,0.00028,-0.009426,0.133532,0.050024
157,0.654175,-0.000681,-0.022512,0.124377,0.054175
158,0.658325,-0.001159,-0.035087,0.11453,0.058325
159,0.662476,-0.000991,-0.040896,0.106168,0.062475999999999865
160,0.666748,-0.001118,-0.040441,0.102185,0.066748
161,0.670898,-0.000954,-0.039538,0.10429,0.070898
162,0.675049,-0.001055,-0.04198,0.113815,0.075049
163,0.679199,-0.001343,-0.040925,0.126813,0.079199
164,0.68335,-0.000944,-0.03855,0.137272,0.08335
165,0.6875,-0.000919,-0.041031,0.140956,0.0875
166,0.69165,-0.001435,-0.041005,0.13792,0.09165
167,0.695801,-0.001034,-0.034705,0.130209,0.095801
168,0.700073,-0.000348,-0.025903,0.120288,7.299999999987872e-05
169,0.704224,-0.000446,-0.014687,0.110664,0.004224
170,0.708374,0.000128,0.00091,0.103696,0.008374
171,0.712524,0.000949,0.015086,0.101595,0.012524
172,0.716675,0.000628,0.025601,0.104001,0.016674999999999884
173,0.720825,0.001029,0.035842,0.109137,0.020824999999999982
174,0.724976,0.001616,0.040754,0.116248,0.024975999999999887
175,0.729248,0.001196,0.0393,0.123951,0.029248
176,0.733398,0.001173,0.036062,0.131447,0.033398
177,0.737549,0.00139,0.030605,0.137153,0.037548999999999944
178,0.741699,0.000609,0.018367,0.140333,0.041699
179,0.74585,0.000137,0.003205,0.139692,0.045849999999999946
180,0.75,0.000164,-0.009282,0.133556,0.05
181,0.75415,-0.000771,-0.022734,0.124399,0.05415
182,0.758301,-0.001167,-0.03489,0.114535,0.058300999999999936
183,0.762573,-0.001071,-0.040557,0.106173,0.062573
184,0.766724,-0.001171,-0.040348,0.102144,0.066724
185,0.770874,-0.000885,-0.039786,0.104255,0.070874
186,0.775024,-0.001079,-0.041949,0.113735,0.075024
187,0.779175,-0.001442,-0.040684,0.126722,0.079175
188,0.783325,-0.000958,-0.038682,0.13723,0.083325
189,0.787476,-0.000909,-0.041282,0.140961,0.087476
190,0.791748,-0.001502,-0.04087,0.137988,0.091748
191,0.795898,-0.001071,-0.034528,0.130273,0.095898
192,0.800049,-0.000353,-0.026202,0.120373,4.899999999996574e-05
193,0.804199,-0.000518,-0.014965,0.110675,0.004199
194,0.80835,8e-05,0.001006,0.103698,0.00835
195,0.8125,0.000875,0.015019,0.101557,0.012499999999999956
196,0.81665,0.000659,0.025324,0.10391,0.016649999999999943
197,0.820801,0.001019,0.03587,0.109117,0.020801
198,0.825073,0.001525,0.041,0.11622,0.025073
199,0.829224,0.001263,0.039195,0.123885,0.029223999999999917
200,0.833374,0.001174,0.035867,0.131393,0.033373999999999904
201,0.837524,0.001259,0.030725,0.137171,0.037524
202,0.841675,0.000582,0.018464,0.140358,0.041675
203,0.845825,0.000136,0.003111,0.139745,0.045825000000000005
204,0.849976,8.3e-05,-0.009091,0.133634,0.049976
205,0.854248,-0.000691,-0.022644,0.124414,0.054248
206,0.858398,-0.001212,-0.035083,0.114504,0.058398
207,0.862549,-0.001337,-0.040486,0.106161,0.062549
208,0.866699,-0.001139,-0.040129,0.102125,0.066699
209,0.87085,-0.000738,-0.039815,0.104227,0.07085
210,0.875,-0.001233,-0.042106,0.113664,0.075
211,0.87915,-0.001542,-0.04059,0.126647,0.07915
212,0.883301,-0.000797,-0.038578,0.137163,0.083301
213,0.887573,-0.000991,-0.041297,0.140937,0.087573
214,0.891724,-0.001758,-0.040923,0.138019,0.091724
215,0.895874,-0.001045,-0.034459,0.13031,0.095874
216,0.900024,-0.000318,-0.026151,0.120359,2.4000000000024002e-05
217,0.904175,-0.000703,-0.015126,0.110634,0.004175
218,0.908325,-3.20E-05,0.000885,0.103668,0.008325
219,0.912476,0.000989,0.015033,0.101511,0.012475999999999932
220,0.916748,0.000586,0.025288,0.10391,0.016747999999999985
221,0.920898,0.000977,0.035751,0.109121,0.020897999999999972
222,0.925049,0.001718,0.040794,0.116204,0.025048999999999988
223,0.929199,0.001128,0.039185,0.123886,0.029198999999999975
224,0.93335,0.000985,0.035859,0.131444,0.03335
225,0.9375,0.001297,0.030685,0.137219,0.0375
226,0.94165,0.000459,0.01847,0.140391,0.041649999999999965
227,0.945801,-0.000115,0.003175,0.139764,0.045801
228,0.950073,0.000119,-0.009049,0.133613,0.050073
229,0.954224,-0.00083,-0.022529,0.124422,0.054224
230,0.958374,-0.00139,-0.034871,0.114543,0.058373999999999926
231,0.962524,-0.001133,-0.040276,0.106221,0.062524
232,0.966675,-0.001129,-0.040112,0.102132,0.066675
233,0.970825,-0.000968,-0.040007,0.104218,0.070825
234,0.974976,-0.001164,-0.042096,0.113626,0.074976
235,0.979248,-0.00139,-0.040397,0.126598,0.079248
236,0.983398,-0.000959,-0.03862,0.137161,0.083398
237,0.987549,-0.001054,-0.04151,0.140981,0.087549
238,0.991699,-0.001511,-0.04082,0.138084,0.091699
239,0.99585,-0.000985,-0.034193,0.130372,0.09585
240,1,-0.00054,-0.026342,0.12047,0
241,1.00415,-0.00065,-0.01523,0.110703,0.00415
242,1.008301,-9.40E-05,0.001005,0.103685,0.008301
243,1.012573,0.000662,0.014901,0.101471,0.012572999999999945
244,1.016724,0.000633,0.025055,0.10385,0.016724
245,1.020874,0.000967,0.035811,0.109058,0.020874
246,1.025024,0.001385,0.040947,0.116123,0.025023999999999935
247,1.029175,0.001083,0.038939,0.123782,0.029175
248,1.033325,0.000907,0.035712,0.132412,0.033325
249,1.037476,0.001139,0.030886,0.13712,0.037476000000000065
250,1.041748,0.000355,0.018558,0.140315,0.041747999999999896
251,1.045898,4.9e-05,0.003179,0.139746,0.045897999999999994
252,1.050049,4.1e-05,-0.008891,0.133675,0.050049
253,1.054199,-0.000892,-0.022463,0.124519,0.054199
254,1.05835,-0.001156,-0.03486,0.11467,0.05835
255,1.0625,-0.000959,-0.040486,0.106341,0.0625
256,1.06665,-0.001197,-0.040234,0.102235,0.06665
257,1.070801,-0.001093,-0.039881,0.104253,0.070801
258,1.075073,-0.001087,-0.042108,0.113645,0.075073
259,1.079224,-0.001345,-0.04054,0.126609,0.079224
260,1.083374,-0.001057,-0.038571,0.137181,0.083374
261,1.087524,-0.001054,-0.04132,0.141024,0.087524
262,1.091675,-0.001395,-0.040899,0.138175,0.091675
263,1.095825,-0.001018,-0.034298,0.130466,0.095825
264,1.099976,-0.000628,-0.026272,0.120527,-2.40E-05
265,1.104248,-0.000605,-0.015222,0.110745,0.004248
266,1.108398,-0.000124,0.000952,0.103652,0.008398
267,1.112549,0.000611,0.014738,0.101368,0.012548999999999921
268,1.116699,0.000769,0.024976,0.103755,0.016699
269,1.12085,0.000943,0.035896,0.108911,0.020849999999999813
270,1.125,0.001338,0.040802,0.115991,0.025
271,1.12915,0.001017,0.038701,0.124754,0.02915
272,1.133301,0.001085,0.036097,0.131249,0.033301
273,1.137573,0.001108,0.030952,0.137094,0.037572999999999857
274,1.141724,0.000493,0.018485,0.140286,0.041724
275,1.145874,5.3e-05,0.00325,0.139758,0.045874
276,1.150024,-2.00E-05,-0.008876,0.133684,0.050023999999999846
277,1.154175,-0.000813,-0.022458,0.124523,0.054175
278,1.158325,-0.001196,-0.034719,0.114667,0.058325
279,1.162476,-0.001121,-0.040448,0.106352,0.062475999999999976
280,1.166748,-0.001223,-0.040296,0.102223,0.066748
281,1.170898,-0.001007,-0.039856,0.104213,0.070898
282,1.175049,-0.001151,-0.042009,0.113586,0.075049
283,1.179199,-0.001399,-0.04057,0.126554,0.079199
284,1.18335,-0.000932,-0.038572,0.137137,0.08335
285,1.1875,-0.001038,-0.041247,0.140985,0.0875
286,1.19165,-0.001508,-0.040836,0.138135,0.09165
287,1.195801,-0.000964,-0.034349,0.130468,0.095801
288,1.200073,-0.000495,-0.026382,0.120529,7.29999999997677e-05
289,1.204224,-0.000691,-0.015297,0.110737,0.004224
290,1.208374,-0.00014,0.000933,0.103662,0.008374
291,1.212524,0.000763,0.014565,0.101363,0.012523999999999758
292,1.216675,0.000773,0.02487,0.103726,0.016674999999999773
293,1.220825,0.000985,0.035884,0.108824,0.020825
294,1.224976,0.001506,0.040886,0.115874,0.024975999999999887
295,1.229248,0.001228,0.038953,0.123579,0.029248
296,1.233398,0.001089,0.036075,0.131182,0.033398
297,1.237549,0.001237,0.030924,0.137039,0.037549
298,1.241699,0.000504,0.018551,0.140281,0.041699
299,1.24585,-1.70E-05,0.003329,0.13977,0.045849999999999724
300,1.25,0.000186,-0.008886,0.133734,0.05
301,1.25415,-0.000817,-0.022231,0.12458,0.05415
302,1.258301,-0.001274,-0.034726,0.114707,0.058300999999999714
303,1.262573,-0.001005,-0.040552,0.106357,0.062573
304,1.266724,-0.00116,-0.04028,0.102213,0.066724
305,1.270874,-0.001122,-0.039728,0.104144,0.070874
306,1.275024,-0.00113,-0.042028,0.113518,0.075024
307,1.279175,-0.001292,-0.040634,0.126479,0.079175
308,1.283325,-0.001015,-0.038491,0.137055,0.083325
309,1.287476,-0.001076,-0.041199,0.140967,0.087476
310,1.291748,-0.00141,-0.040943,0.138127,0.091748
311,1.295898,-0.000935,-0.034507,0.13051,0.095898
312,1.300049,-0.000554,-0.026252,0.120546,4.899999999996574e-05
313,1.304199,-0.000607,-0.015299,0.110743,0.004199
314,1.30835,-0.000104,0.000775,0.103669,0.00835
315,1.3125,0.00073,0.014533,0.101352,0.012499999999999956
316,1.31665,0.000914,0.024767,0.10372,0.016650000000000054
317,1.320801,0.001006,0.035773,0.108811,0.020800999999999847
318,1.325073,0.001406,0.040953,0.115828,0.025073
319,1.329224,0.001326,0.039153,0.123529,0.029223999999999917
320,1.333374,0.001121,0.035785,0.131169,0.033374000000000015
321,1.337524,0.001095,0.030856,0.137052,0.037524
322,1.341675,0.000587,0.018828,0.140297,0.041675
323,1.345825,0.000128,0.003226,0.139802,0.045825000000000005
324,1.349976,7e-05,-0.008816,0.133739,0.049976
325,1.354248,-0.000833,-0.022008,0.124559,0.054248
326,1.358398,-0.001196,-0.034648,0.114656,0.058398
327,1.362549,-0.001042,-0.040506,0.106285,0.062549
328,1.366699,-0.001201,-0.040226,0.102106,0.066699
329,1.37085,-0.001021,-0.039749,0.104017,0.07085
330,1.375,-0.001084,-0.042039,0.113372,0.075
331,1.37915,-0.00136,-0.04058,0.126329,0.07915
332,1.383301,-0.000977,-0.038448,0.136956,0.083301
333,1.387573,-0.001035,-0.041203,0.140905,0.087573
334,1.391724,-0.001477,-0.040985,0.138076,0.091724
335,1.395874,-0.000958,-0.034572,0.130478,0.095874
336,1.400024,-0.00045,-0.026301,0.120514,2.3999999999801958e-05
337,1.404175,-0.000633,-0.015396,0.110719,0.004175
338,1.408325,-0.000121,0.000625,0.103677,0.008325
339,1.412476,0.000821,0.014485,0.101414,0.012475999999999932
340,1.416748,0.000845,0.024663,0.1038,0.016747999999999763
341,1.420898,0.000918,0.035686,0.108907,0.020898
342,1.425049,0.001423,0.041112,0.115865,0.025048999999999877
343,1.429199,0.001108,0.038895,0.124673,0.029198999999999975
344,1.43335,0.001142,0.035715,0.131171,0.03335
345,1.4375,0.001187,0.030961,0.137049,0.0375
346,1.44165,0.000651,0.018948,0.140286,0.041649999999999965
347,1.445801,0.00015,0.003218,0.139792,0.045801
348,1.450073,4.6e-05,-0.008816,0.133751,0.050073
349,1.454224,-0.000816,-0.021876,0.124571,0.054224
350,1.458374,-0.00115,-0.03461,0.114701,0.058373999999999926
351,1.462524,-0.001074,-0.040594,0.106314,0.062524
352,1.466675,-0.001239,-0.040299,0.102113,0.066675
353,1.470825,-0.001018,-0.039602,0.103989,0.070825
354,1.474976,-0.0011,-0.042004,0.113331,0.074976
355,1.479248,-0.001405,-0.040705,0.126288,0.079248
356,1.483398,-0.000963,-0.038414,0.136939,0.083398
357,1.487549,-0.001001,-0.041107,0.140899,0.087549
358,1.491699,-0.001501,-0.041067,0.138094,0.091699
359,1.49585,-0.000997,-0.034717,0.130516,0.09585
360,1.5,-0.000452,-0.026194,0.120544,0
361,1.50415,-0.000635,-0.015354,0.110752,0.00415
362,1.508301,-0.000126,0.00043,0.10368,0.008301
363,1.512573,0.000793,0.014446,0.101391,0.012572999999999945
364,1.516724,0.00073,0.024709,0.103755,0.016724
365,1.520874,0.000878,0.035661,0.108844,0.020874
366,1.525024,0.001523,0.040901,0.115838,0.025023999999999935
367,1.529175,0.001298,0.039142,0.123516,0.029175
368,1.533325,0.001001,0.035834,0.131135,0.033325
369,1.537476,0.001246,0.030918,0.137031,0.037476000000000065
370,1.541748,0.00073,0.018887,0.140305,0.041747999999999896
371,1.545898,0.0001,0.003315,0.139818,0.045897999999999994
372,1.550049,9.7e-05,-0.008738,0.133782,0.050049
373,1.554199,-0.000761,-0.021868,0.124601,0.054199
374,1.55835,-0.001194,-0.03446,0.11472,0.05835
375,1.5625,-0.001015,-0.040384,0.106325,0.0625
376,1.56665,-0.001171,-0.0402,0.102083,0.06665
377,1.570801,-0.001138,-0.039721,0.103945,0.070801
378,1.575073,-0.001082,-0.041992,0.113265,0.075073
379,1.579224,-0.001252,-0.040567,0.12622,0.079224
380,1.583374,-0.001001,-0.038447,0.136903,0.083374
381,1.587524,-0.001056,-0.041198,0.140922,0.087524
382,1.591675,-0.001358,-0.041028,0.138168,0.091675
383,1.595825,-0.000923,-0.034586,0.130555,0.095825
384,1.599976,-0.000566,-0.026329,0.120599,-2.40E-05
385,1.604248,-0.000544,-0.015489,0.110782,0.004248
386,1.608398,-5.70E-05,0.000415,0.103715,0.008398
387,1.612549,0.000697,0.014459,0.101383,0.012548999999999921
388,1.616699,0.000724,0.024656,0.103732,0.016699
389,1.62085,0.000851,0.035572,0.108832,0.020849999999999813
390,1.625,0.001321,0.040795,0.115835,0.025
391,1.62915,0.00123,0.039022,0.123504,0.02915
392,1.633301,0.001089,0.035825,0.131114,0.033301
393,1.637573,0.001168,0.031018,0.137018,0.037572999999999857
394,1.641724,0.000697,0.019,0.140291,0.041724
395,1.645874,0.00022,0.00338,0.139828,0.045874
396,1.650024,9.7e-05,-0.008745,0.133831,0.050023999999999846
397,1.654175,-0.000786,-0.021794,0.124668,0.054175
398,1.658325,-0.001098,-0.034456,0.114848,0.058325
399,1.662476,-0.001076,-0.040614,0.106365,0.062475999999999976
400,1.666748,-0.001274,-0.040411,0.102132,0.066748
401,1.670898,-0.001084,-0.039405,0.103946,0.070898
402,1.675049,-0.001082,-0.041777,0.113264,0.075049
403,1.679199,-0.001372,-0.040841,0.126223,0.079199
404,1.68335,-0.001,-0.038413,0.136896,0.08335
405,1.6875,-0.000973,-0.040904,0.1409,0.0875
406,1.69165,-0.001386,-0.041065,0.138194,0.09165
407,1.695801,-0.000939,-0.034873,0.130625,0.095801
408,1.700073,-0.000498,-0.026254,0.120654,7.29999999997677e-05
409,1.704224,-0.000562,-0.01536,0.110827,0.004224
410,1.708374,-9.10E-05,0.000167,0.103728,0.008374
411,1.712524,0.000834,0.014393,0.10137,0.012523999999999758
412,1.716675,0.000795,0.024859,0.103678,0.016674999999999773
413,1.720825,0.000781,0.03546,0.108783,0.020825
414,1.724976,0.001384,0.040372,0.115819,0.024975999999999887
415,1.729248,0.001268,0.038986,0.123523,0.029248
416,1.733398,0.001056,0.036238,0.13111,0.033398
417,1.737549,0.001245,0.030979,0.137044,0.037549
418,1.741699,0.000763,0.018816,0.140307,0.041699
419,1.74585,0.000267,0.003675,0.139809,0.045849999999999724
420,1.75,0.000247,-0.008769,0.133833,0.05
421,1.75415,-0.000784,-0.021896,0.124702,0.05415
422,1.758301,-0.001147,-0.0342,0.114873,0.058300999999999714
423,1.762573,-0.000972,-0.040197,0.106433,0.062573
424,1.766724,-0.001282,-0.04033,0.102124,0.066724
425,1.770874,-0.001175,-0.039786,0.103952,0.070874
426,1.775024,-0.001023,-0.041845,0.113241,0.075024
427,1.779175,-0.00135,-0.04046,0.126183,0.079175
428,1.783325,-0.001054,-0.03854,0.136901,0.083325
429,1.787476,-0.000943,-0.041321,0.140991,0.087476
430,1.791748,-0.001301,-0.040782,0.138278,0.091748
431,1.795898,-0.000875,-0.034312,0.130687,0.095898
432,1.800049,-0.0005,-0.026575,0.120802,4.899999999996574e-05
433,1.804199,-0.000419,-0.015778,0.110919,0.004199
434,1.80835,2.2e-05,0.000439,0.103735,0.00835
435,1.8125,0.000856,0.014406,0.10129,0.012499999999999956
436,1.81665,0.000963,0.024781,0.103578,0.016650000000000054
437,1.820801,0.000934,0.035732,0.108705,0.020800999999999847
438,1.825073,0.001229,0.040593,0.115729,0.025073
439,1.829224,0.001255,0.03896,0.123457,0.029223999999999917
440,1.833374,0.0013,0.036382,0.131083,0.033374000000000015
441,1.837524,0.001191,0.031233,0.137063,0.037524
442,1.841675,0.000735,0.019045,0.140378,0.041675
443,1.845825,0.000521,0.003628,0.139949,0.045825000000000005
444,1.849976,6e-05,-0.008685,0.133914,0.049976
445,1.854248,-0.000885,-0.021684,0.124729,0.054248
446,1.858398,-0.000884,-0.034133,0.114848,0.058398
447,1.862549,-0.001016,-0.04039,0.106385,0.062549
448,1.866699,-0.00154,-0.040409,0.102085,0.066699
449,1.87085,-0.001008,-0.039566,0.103855,0.07085
450,1.875,-0.000881,-0.041797,0.113115,0.075
451,1.87915,-0.001554,-0.04059,0.126067,0.07915
452,1.883301,-0.000971,-0.038378,0.136794,0.083301
453,1.887573,-0.000752,-0.041114,0.140887,0.087573
454,1.891724,-0.001462,-0.040886,0.138209,0.091724
455,1.895874,-0.000968,-0.034464,0.130664,0.095874
456,1.900024,-0.000295,-0.02644,0.120748,2.3999999999801958e-05
457,1.904175,-0.000489,-0.015758,0.110855,0.004175
458,1.908325,-6.20E-05,0.000342,0.103703,0.008325
459,1.912476,0.001232,0.014359,0.101274,0.012475999999999932
460,1.916748,0.001079,0.024956,0.103525,0.016747999999999763
461,1.920898,0.000716,0.035564,0.108696,0.020898
462,1.925049,0.001548,0.040645,0.11575,0.025048999999999877
463,1.929199,0.00147,0.03911,0.123462,0.029198999999999975
464,1.93335,0.000972,0.036419,0.131094,0.03335
465,1.9375,0.001377,0.031438,0.137096,0.0375
466,1.94165,0.001088,0.019337,0.140406,0.041649999999999965
467,1.945801,0.000366,0.003541,0.139949,0.045801
468,1.950073,-2.00E-06,-0.00872,0.133955,0.050073
469,1.954224,-0.000625,-0.021412,0.124772,0.054224
470,1.958374,-0.000966,-0.034185,0.114902,0.058373999999999926
471,1.962524,-0.001122,-0.040566,0.106411,0.062524
472,1.966675,-0.001283,-0.040452,0.102138,0.066675
473,1.970825,-0.000935,-0.039329,0.103868,0.070825
474,1.974976,-0.001039,-0.041702,0.113115,0.074976
475,1.979248,-0.001374,-0.040731,0.126065,0.079248
476,1.983398,-0.000789,-0.03827,0.136787,0.083398
477,1.987549,-0.000892,-0.040856,0.140914,0.087549
478,1.991699,-0.001484,-0.040919,0.138242,0.091699
479,1.99585,-0.000892,-0.034618,0.130705,0.09585
480,2,-0.000337,-0.026339,0.120776,0
481,2.00415,-0.000617,-0.015608,0.110908,0.00415
482,2.008301,-0.000115,0.000257,0.103715,0.008301
483,2.012573,0.001076,0.01413,0.101295,0.012573000000000167
484,2.016724,0.00121,0.02497,0.103493,0.016724
485,2.020874,0.000785,0.035691,0.108617,0.020874
486,2.025024,0.00124,0.040532,0.115632,0.025024000000000157
487,2.029175,0.001519,0.038928,0.124499,0.029175
488,2.033325,0.00132,0.036536,0.131024,0.033325
489,2.037476,0.001107,0.031199,0.137036,0.037476
490,2.041748,0.001073,0.019116,0.140376,0.041748
491,2.045898,0.000626,0.003933,0.139877,0.045898000000000216
492,2.050049,-0.000371,-0.008553,0.133975,0.050049
493,2.054199,-0.000532,-0.021525,0.124843,0.054199
494,2.05835,-0.000701,-0.033925,0.114985,0.05835
495,2.0625,-0.001546,-0.04039,0.106493,0.0625
496,2.06665,-0.001566,-0.040513,0.102182,0.06665
497,2.070801,-0.000458,-0.039463,0.103898,0.070801
498,2.075073,-0.001004,-0.041513,0.113091,0.075073
499,2.079224,-0.001785,-0.040687,0.126034,0.079224
500,2.083374,-0.000499,-0.038531,0.136797,0.083374
501,2.087524,-0.000625,-0.040853,0.14092,0.087524
502,2.091675,-0.001873,-0.040752,0.138286,0.091675
503,2.095825,-0.000957,-0.034673,0.130784,0.095825
504,2.099976,9.4e-05,-0.026587,0.120822,-2.40E-05
505,2.104248,-0.000741,-0.015565,0.110951,0.004248
506,2.108398,-0.000286,0.000314,0.103726,0.008398
507,2.112549,0.001353,0.013918,0.101267,0.012548999999999921
508,2.116699,0.001134,0.024631,0.103401,0.016699
509,2.12085,0.000653,0.03602,0.1085,0.020849999999999813
510,2.125,0.001495,0.041004,0.115406,0.025
511,2.12915,0.001683,0.03909,0.123182,0.02915
512,2.133301,0.001187,0.036349,0.130859,0.033301
513,2.137573,0.001251,0.031599,0.136934,0.037573
514,2.141724,0.001201,0.019619,0.14029,0.041724
515,2.145874,0.000427,0.00358,0.139939,0.045874
516,2.150024,-0.000228,-0.008285,0.134068,0.050024
517,2.154175,-0.000281,-0.021064,0.124866,0.054175
518,2.158325,-0.000854,-0.034285,0.114969,0.058325
519,2.162476,-0.001555,-0.041056,0.106505,0.062475999999999754
520,2.166748,-0.001444,-0.041001,0.102346,0.066748
521,2.170898,-0.000535,-0.038975,0.103975,0.070898
522,2.175049,-0.00098,-0.041257,0.113134,0.075049
523,2.179199,-0.0017,-0.041405,0.126067,0.079199
524,2.18335,-0.000656,-0.038601,0.136784,0.08335
525,2.1875,-0.000646,-0.040241,0.140874,0.0875
526,2.19165,-0.001804,-0.041018,0.138331,0.09165
527,2.195801,-0.001076,-0.03557,0.130899,0.095801
528,2.200073,9.1e-05,-0.026291,0.120797,7.299999999998974e-05
529,2.204224,-0.000556,-0.015065,0.110897,0.004224
530,2.208374,-0.000291,-0.000183,0.103645,0.008374
531,2.212524,0.001201,0.013909,0.101203,0.012524
532,2.216675,0.001054,0.024951,0.103384,0.016674999999999773
533,2.220825,0.000884,0.035551,0.108538,0.020825
534,2.224976,0.001578,0.040538,0.115513,0.024975999999999665
535,2.229248,0.00148,0.039169,0.12326,0.029248
536,2.233398,0.001204,0.036507,0.130927,0.033398
537,2.237549,0.001429,0.031218,0.136988,0.037549
538,2.241699,0.001016,0.019401,0.140325,0.041699
539,2.24585,0.000228,0.004011,0.139921,0.045849999999999724
540,2.25,8e-05,-0.008189,0.134023,0.05
541,2.25415,-0.00043,-0.021328,0.124869,0.05415
542,2.258301,-0.001047,-0.034057,0.11496,0.058300999999999714
543,2.262573,-0.001238,-0.040448,0.106461,0.062573
544,2.266724,-0.001281,-0.040571,0.102138,0.066724
545,2.270874,-0.00083,-0.039496,0.10378,0.070874
546,2.275024,-0.001004,-0.04163,0.112941,0.075024
547,2.279175,-0.001482,-0.040917,0.125863,0.079175
548,2.283325,-0.000816,-0.038587,0.136679,0.083325
549,2.287476,-0.000842,-0.040818,0.140878,0.087476
550,2.291748,-0.001658,-0.04098,0.138347,0.091748
551,2.295898,-0.001052,-0.035019,0.130884,0.095898
552,2.300049,-0.000134,-0.026561,0.120878,4.899999999974369e-05
553,2.304199,-0.000496,-0.015629,0.110954,0.004199
554,2.30835,-0.000275,3e-06,0.103706,0.00835
555,2.3125,0.000948,0.014079,0.101239,0.012499999999999734
